
# By.ÀÚÀ¯

°¡°¡·Î½º,Ê¯,Ä¾,Èâ,Óã,Ã×,234,26,4.50,30,33,30,12,300,1,0,20,80,0,0,0,0,0,0,20,1,2,90,,,,,0,5,0,4,100346,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,8
·çÀÌ,Ê¯,Ä¾,Æ¤,¹Ç,Ïß,241,22,4.50,34,20,24,10,180,7,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,0,0,5,100347,1,1,,600,600,,600,600,,600,600,,600,600,,600,600,,13
¹«ÀÌ,Ê¯,Ä¾,Æ¤,¹Ç,Ïß,242,10,4.50,36,19,22,10,240,5,0,100,0,0,0,0,0,0,0,0,1,2,110,,,,,0,0,0,5,100348,1,1,,600,600,,600,600,,600,600,,600,600,,600,600,,13
¾¾º¸½º,Ê¯,Ä¾,Æ¤,¹Ç,Ïß,243,10,4.50,34,19,26,9,180,7,20,80,0,0,0,0,0,0,0,0,1,2,110,,,,,0,0,0,5,100349,1,1,,600,600,,600,600,,600,600,,600,600,,600,600,,13
ÅõÀÌ,Ê¯,Ä¾,Æ¤,¹Ç,Ïß,244,24,4.50,33,23,24,10,240,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,0,0,6,100350,1,1,,600,600,,600,600,,600,600,,600,600,,600,600,,13
´ÙÀÌ³ë,Ê¯,Ä¾,Èâ,Óã,Ã×,251,25,4.50,37,27,33,6,300,1,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100351,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,18
´ÙÀÌ³ë½º,Ê¯,Ä¾,Èâ,Óã,Ã×,252,26,4.50,40,23,32,7,300,1,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100352,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,18
ÇÁ¶óÅ°Åä½º,Ê¯,Ä¾,Èâ,Óã,Ã×,253,24,4.50,35,35,28,6,300,1,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100353,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,18
½ºÅÙÅä½º,Ê¯,Ä¾,Èâ,Óã,Ã×,254,28,4.50,40,25,35,5,300,1,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100354,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,18
ÇÁ¸®Åä½º,Ê¯,Ä¾,Èâ,Óã,Ã×,255,28,4.50,37,30,27,10,300,1,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100396,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,18
¸¸¸ð,Ê¯,Ä¾,Èâ,Óã,Ã×,261,21,4.50,50,25,15,8,270,3,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100355,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,24
¸¸¸ð¸£,Ê¯,Ä¾,Èâ,Óã,Ã×,262,22,4.50,48,27,12,10,270,3,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100356,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,24
¸¸¸ð³ª½º,Ê¯,Ä¾,Èâ,Óã,Ã×,263,22,4.50,51,25,12,10,270,3,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100357,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,24
¸¸¸ð·Î½º,Ê¯,Ä¾,Èâ,Óã,Ã×,264,23,4.50,51,26,12,11,300,1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,0,5,0,4,100358,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,24
Å×¶ó°ï,Ê¯,Æ¤,Ïß,Èâ,Óã,271,27,4.50,23,31,23,25,300,1,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,1,5,4,100359,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,9
Ä«¸£°ï,Ê¯,Æ¤,Ïß,Èâ,Óã,272,26,4.50,22,33,24,24,300,1,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,5,4,100360,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,9
Æ÷ÀÌºñ½º,Ê¯,Æ¤,Ïß,Èâ,Óã,273,24,4.50,24,30,24,26,300,1,50,0,0,50,20,0,0,0,0,0,1,2,60,,,,,0,1,5,4,100361,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,9
µµ¶óºñ½º,Ê¯,Æ¤,Ïß,Èâ,Óã,274,23,4.50,24,31,20,30,300,1,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,5,4,100362,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,9
µµ¶óºñ½º,Ê¯,Æ¤,Ïß,Èâ,Óã,275,23,7.00,24,31,20,30,300,1,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,5,4,100362,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,9
Å¸Å°,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,291,17,4.50,19,18,10,33,180,9,0,0,30,70,0,0,0,0,0,0,1,,,,,,,0,3,1,6,100367,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
ÄíÄí,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,292,20,4.50,18,22,10,35,210,7,0,0,0,100,0,0,0,0,0,0,1,120,,,,,,0,5,2,5,100368,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
È£¸£Äí,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,293,18,4.50,20,16,12,33,180,9,30,0,0,70,0,0,0,0,0,0,1,,,,,,,0,3,1,6,100369,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
Ä«Å°,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,294,20,4.50,17,23,11,33,180,9,0,0,80,20,0,0,0,0,0,0,1,,,,,,,0,3,1,6,100370,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25
¿À°¡·Î½º,Ê¯,Æ¤,Ïß,Èâ,Óã,301,25,4.50,26,29,28,20,300,1,60,40,0,0,0,0,0,0,0,0,1,2,40,,,,,0,5,5,4,100371,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,19
¿À¸£°ï,Ê¯,Æ¤,Ïß,Èâ,Óã,302,26,4.50,28,30,22,22,300,1,0,80,20,0,0,0,0,0,0,0,1,2,40,,,,,0,5,5,4,100372,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,19
¸ð°¡·Î½º,Ê¯,Æ¤,Ïß,Èâ,Óã,303,27,4.50,23,37,20,25,300,1,0,20,80,0,0,0,0,0,0,0,1,2,,,,,,0,5,5,4,100373,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,19
°ñ·Î½º,Ê¯,Æ¤,Ïß,Èâ,Óã,304,29,4.50,35,37,25,30,300,25,0,0,50,50,5,5,5,5,5,5,1,2,30,717,719,621,,2,5,5,7,100374,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,19
ÇÁÀÌÅä,Ê¯,Ä¾,¹Ç,Èâ,Ã×,311,26,4.50,19,22,25,29,270,-1,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,1,0,5,5,100375,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,26
¸ð³ª½ÃÇÁ,Ê¯,¹Ç,Èâ,Ã×,,312,25,4.50,23,23,24,28,270,-1,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,1,0,5,5,100376,1,1,,300,300,,300,300,,300,300,,300,300,,,,,26
¶ó³ªÇÁ,Ê¯,¹Ç,Èâ,Ã×,,313,28,4.50,18,26,24,29,270,-1,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,1,0,5,5,100377,1,1,,300,300,,300,300,,300,300,,300,300,,,,,26
¶óÀÌÈ¥,Ê¯,¹Ç,Èâ,Ã×,,314,30,4.50,20,25,25,30,300,-3,50,50,0,0,5,5,5,5,5,5,1,2,,,,,,2,0,5,7,100378,1,1,,300,300,,300,300,,300,300,,300,300,,,,,26
Å¸ÀÌÈ¥,Ê¯,¹Ç,Èâ,Ã×,,315,30,4.50,20,28,20,32,300,-3,0,0,50,50,5,5,5,5,5,5,1,2,,,,,,2,0,5,7,100430,1,1,,300,300,,300,300,,300,300,,300,300,,,,,26
½ºÅä¶óÁö,Ê¯,Ä¾,¹Ç,Èâ,Ã×,321,21,4.50,34,19,23,19,270,3,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,5,4,100379,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,14
¾ÆÅä¶óÁö,Ê¯,Ä¾,¹Ç,Èâ,Ã×,322,20,4.50,36,20,23,21,300,1,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,5,4,100380,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,14
¾Æ¸®³ë½º,Ê¯,Ä¾,¹Ç,Èâ,Ã×,323,26,4.50,33,19,25,18,270,3,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,5,4,100381,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,14
´ÙÀÌ³ë·Î½º,Ê¯,Ä¾,¹Ç,Èâ,Ã×,324,24,4.50,33,23,22,22,300,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,0,5,5,100382,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,14
Å¸¸£³ë·Î½º,Ê¯,Ä¾,¹Ç,Èâ,Ã×,325,23,4.50,34,21,22,20,270,3,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,0,0,5,4,100383,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,14
¹Ù·Î·ÎÅ©½º,Ê¯,Æ¤,¹Ç,Ïß,ÑÀ,331,22,4.50,24,19,24,18,210,7,40,60,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100384,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
¶õº£¸£½º,Ê¯,Æ¤,¹Ç,Ïß,ÑÀ,332,21,4.50,26,21,21,22,240,5,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100385,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
ÄÚ¸®Åä·Î½º,Ê¯,Æ¤,¹Ç,Ïß,ÑÀ,333,19,4.50,24,20,22,20,210,7,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100386,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
³ë½ºÅä·Î½º,Ê¯,Æ¤,¹Ç,Ïß,ÑÀ,334,24,4.50,21,24,19,23,210,7,0,0,90,10,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100387,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,20
È­¸¶,Ê¯,Ã×,Óã,,,335,39,4.50,26,42,24,29,350,0,100,100,100,100,0,0,0,0,0,0,1,2,,,,,,0,5,0,7,101437,1,1,,200,200,,200,200,,200,200,,,,,,,,28
º£¾î,Æ»¹û,µØ¹Ï,Àæ,Èâ,Óã,360,100,6.00,28,35,24,21,250,11,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101444,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
·¹ÀÌ,Æ»¹û,µØ¹Ï,Àæ,Èâ,Óã,361,100,6.00,32,34,19,23,250,11,0,90,10,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101445,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÆäÀÌ,Æ»¹û,µØ¹Ï,Àæ,Èâ,Óã,362,100,6.00,30,39,16,23,250,11,0,50,50,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101446,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
º£ÀÌ,Æ»¹û,µØ¹Ï,Àæ,Èâ,Óã,363,100,6.00,30,35,17,26,250,11,10,0,0,90,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101447,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ºñ·ç,»¨Ö¦,ó¦Ð·,ÁÛ,ÕÂÓã,Óã,364,100,6.00,34,29,28,17,250,0,80,20,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101452,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Å¥ºñ½º,»¨Ö¦,ó¦Ð·,ÁÛ,ÕÂÓã,Óã,365,100,6.00,36,29,26,18,250,0,0,80,20,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101453,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¾ÆÄ«½Ã½º,»¨Ö¦,ó¦Ð·,ÁÛ,ÕÂÓã,Óã,366,100,6.00,34,31,26,18,250,0,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101454,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
·çÄ¿½º,»¨Ö¦,ó¦Ð·,ÁÛ,ÕÂÓã,Óã,367,100,6.00,33,29,25,20,250,0,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,7,101455,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Æ¼Æ÷,Ä¾,Æ¤,¹Ç,Ïß,ÑÀ,368,100,6.00,32,20,35,16,150,-1,70,30,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101456,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
½ÃÆ÷,Ä¾,Æ¤,¹Ç,Ïß,ÑÀ,369,100,6.00,34,20,33,16,150,-1,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101457,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
È÷Æ÷Å¸½º,Ä¾,Æ¤,¹Ç,Ïß,ÑÀ,370,100,6.00,31,23,33,16,150,-1,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101458,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
È÷Æ÷,Ä¾,Æ¤,¹Ç,Ïß,ÑÀ,371,100,6.00,30,20,33,20,150,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101459,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¸®½Ã¾Æ,Ê¯,Ïß,¹Ç,Èâ,Ã×,372,100,6.00,30,27,26,26,250,-1,100,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101460,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÆäÀÌ·ç¾Æ,Ê¯,Ïß,¹Ç,Èâ,Ã×,373,100,6.00,33,27,22,27,250,-1,0,80,20,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101461,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÄÚ½Ã¾Æ,Ê¯,Ïß,¹Ç,Èâ,Ã×,374,100,6.00,30,29,22,28,250,-1,0,0,90,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101462,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÄÚÀÌ·ç¾Æ,Ê¯,Ïß,¹Ç,Èâ,Ã×,375,100,6.00,29,28,21,31,250,-1,0,0,20,80,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101463,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇÁ¶ó½º,Ê¯,Æ¤,Ïß,Èâ,Óã,376,100,6.00,27,35,28,28,250,-1,90,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101467,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¸®ÇÁ,Ê¯,Æ¤,Ïß,Èâ,Óã,377,100,6.00,31,35,25,27,250,-1,20,80,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101465,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Çª½º,Ê¯,Æ¤,Ïß,Èâ,Óã,378,100,6.00,27,39,24,28,250,-1,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101466,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¶óÆ÷·ç½º,Ê¯,Æ¤,Ïß,Èâ,Óã,379,100,6.00,27,35,25,31,250,-1,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101464,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇÁ·Î±â,Ê¯,Ä¾,Èâ,Óã,Ã×,380,100,6.00,33,30,34,13,250,-1,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101468,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ºê·Î±â,Ê¯,Ä¾,Èâ,Óã,Ã×,381,100,6.00,36,30,30,14,250,-1,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101469,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¶óÀÌÅ°,Ê¯,Ä¾,Èâ,Óã,Ã×,382,100,6.00,34,32,30,14,250,-1,0,20,80,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101470,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇÁ·ÎÅ°,Ê¯,Ä¾,Èâ,Óã,Ã×,383,100,6.00,33,30,29,19,250,-1,90,0,0,10,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101471,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
´ë°¡¸£,Èâ,Óã,´®,ÑÎ,ÓÍ,384,100,6.00,24,23,38,13,300,-5,60,0,0,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101472,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¸¶°¡¸£,Èâ,Óã,´®,ÑÎ,ÓÍ,385,100,6.00,26,24,35,13,300,-5,40,60,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101473,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Æ÷Æ÷°¡¸£,Èâ,Óã,´®,ÑÎ,ÓÍ,386,100,6.00,24,26,35,13,300,-5,0,40,60,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101474,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¾Æ°¡¸£,Èâ,Óã,´®,ÑÎ,ÓÍ,387,100,6.00,22,23,35,18,300,-5,0,0,40,60,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101475,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¹Ù¸®,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,388,100,6.00,23,25,21,39,250,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101476,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¸¶¸¶¸®,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,389,100,6.00,27,25,17,39,250,-1,10,90,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101477,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇÏ¸®,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,390,100,6.00,23,29,16,40,250,-1,0,0,60,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101478,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇÁÇÁ¸®,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,391,100,6.00,23,25,16,44,250,-1,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101479,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Çª¸®,Ê¯,Ä¾,Æ¤,Ïß,ÑÀ,392,100,6.00,28,23,19,38,250,-1,20,80,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101480,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÁöÆ÷¸°,Èâ,´®,ÑÎ,Ì¼»ð,,393,100,6.00,31,30,20,23,300,-5,80,20,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101481,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
´©Æ÷¸°,Èâ,´®,ÑÎ,Ì¼»ð,,394,100,6.00,34,31,16,23,300,-5,0,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101482,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ºÎÆ÷¸°,Èâ,´®,ÑÎ,Ì¼»ð,,395,100,6.00,31,35,15,23,300,-5,0,20,80,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101483,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÇªÆ÷¸°,Èâ,´®,ÑÎ,Ì¼»ð,,396,100,6.00,31,31,15,27,300,-5,0,0,20,80,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,7,101484,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
ÀÌÄ«½º,Ê¯,Ä¾,Èâ,Óã,Ã×,397,100,6.00,28,30,26,28,250,-1,70,0,0,30,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101485,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¶óµÎ½º,Ê¯,Ä¾,Èâ,Óã,Ã×,398,100,6.00,30,31,23,27,250,-1,0,70,30,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101486,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¾¾Ä¿½º,Ê¯,Ä¾,Èâ,Óã,Ã×,399,100,6.00,27,34,22,28,250,-1,0,0,80,20,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101487,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
Äí·ç³ª,Ê¯,Ä¾,Èâ,Óã,Ã×,400,100,6.00,26,35,22,28,250,-1,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,7,101488,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
¸¶¸®ºñ¾Æ,Ä¾,Ê¯,Ã×,Ì¼»ð,ÒûÓÃË®,401,20,5.00,25,25,25,25,100,0,100,0,0,0,10,10,10,50,10,10,1,2,-1,-1,-1,-1,-1,0,5,5,7,100454,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,10,-1
¶¥ÀÇ ¼öÁ¤,,,,,,402,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
¹°ÀÇ ¼öÁ¤,,,,,,403,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
ºÒÀÇ ¼öÁ¤,,,,,,404,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
¹Ù¶÷ÀÇ ¼öÁ¤,,,,,,405,150,10.00,80,0,20,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,,0,,,,,,0,0,0,4,15607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
¼ö¹®Àå Ä«ÀÌ,,,,,,500,20,5.00,35,35,20,10,100,0,0,50,50,0,0,0,0,0,0,0,40,2,,,,,,0,10,10,7,100401,0,0,,,,,,,,,,,,,,,,,-1
ÈÄ¸¶,,,,,,501,24,5.00,23,25,20,28,100,0,0,0,60,40,0,0,0,0,0,0,40,2,,,,,,0,0,3,7,100280,0,0,,,,,,,,,,,,,,,,,-1
Àò,,,,,,502,20,5.00,43,28,28,1,100,0,30,0,0,70,0,0,0,0,-50,0,30,3,,,,,,0,12,10,7,100431,0,0,,,,,,,,,,,,,,,,,-1
Ä­,,,,,,503,20,5.00,28,43,28,1,100,0,0,70,30,0,0,0,-50,0,0,0,3,,,,,,,0,12,10,7,100439,0,0,,,,,,,,,,,,,,,,,-1
¿ïÇÁ,,,,,,504,20,5.00,28,28,43,1,100,0,0,0,70,30,0,0,0,0,0,-50,40,,,,,,,0,12,10,7,100436,0,0,,,,,,,,,,,,,,,,,-1
Ä­ÀÇ ³ëºÏÀÌ,,,,,,505,14,5.00,22,19,36,11,180,0,30,0,0,70,0,0,0,0,0,0,30,,,,,,,0,0,0,7,100271,0,0,,,,,,,,,,,,,,,,,-1
ÀòÀÇ º£·Ð,,,,,,506,19,5.00,30,15,33,14,240,0,70,30,0,0,30,0,0,0,0,0,61,,,,,,,0,0,0,7,100268,0,1,,,,,,,,,,,,,,,,,-1
¼ö¹®Àå Å÷°¡,,,,,,507,20,5.00,30,35,10,25,100,0,50,0,0,50,0,0,0,0,0,0,10,,,,,,,0,10,10,7,100407,0,0,,,,,,,,,,,,,,,,,-1
Ä«Äí,,,,,,508,18,5.00,20,22,21,25,210,30,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,1,5,100323,0,0,,,,,,,,,,,,,,,,,-1
Å÷°¡,,,,,,509,20,5.00,30,20,25,15,100,0,50,0,0,50,0,0,0,0,0,0,140,150,-1,-1,-1,-1,-1,0,10,10,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
µµÀû °í¸£µ·,,,,,,510,28,5.00,28,28,26,18,300,1,100,0,0,0,0,0,0,0,0,0,1,2,150,,,,,0,5,0,4,100307,0,1,,,,,,,,,,,,,,,,,-1
µµÀû ,,,,,,511,20,5.00,20,25,30,25,100,0,0,0,50,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,10,10,7,100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
µµÀû ¶ó°í°í,,,,,,512,23,5.00,22,26,20,26,240,5,0,0,100,0,0,0,0,0,0,0,1,2,150,3,,,,0,0,3,5,100279,0,0,,,,,,,,,,,,,,,,,-1
µµÀû ·ç´Ï,,,,,,513,22,5.00,23,23,25,22,240,5,100,0,0,0,0,0,0,0,0,0,1,2,30,3,,,,0,0,3,5,100282,0,0,,,,,,,,,,,,,,,,,-1
µµÀû ÈÄ¹Ù¹Ù,,,,,,514,24,5.00,22,24,19,27,240,5,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,0,3,5,100280,0,0,,,,,,,,,,,,,,,,,-1
¸¶·ç,,,,,,515,20,5.00,15,45,10,30,100,0,0,0,100,0,5,5,5,5,5,5,40,-1,-1,-1,-1,-1,-1,0,5,5,7,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
